Boron vs Depth
4541 2 2
Depth
Boron
0 2e+022
0.00700127 1.89178e+022
0.0139941 1.78946e+022
0.0209786 1.69288e+022
0.0279547 1.60186e+022
0.0349224 1.51616e+022
0.0418818 1.43557e+022
0.0488327 1.35982e+022
0.0557754 1.28868e+022
0.0627097 1.22189e+022
0.0696357 1.15919e+022
0.0765534 1.10034e+022
0.0834628 1.04512e+022
0.0903638 9.93286e+021
0.0972566 9.44628e+021
0.104141 8.9894e+021
0.111017 8.56026e+021
0.117885 8.15704e+021
0.124745 7.77801e+021
0.131597 7.42157e+021
0.13844 7.08619e+021
0.145275 6.77048e+021
0.152102 6.47311e+021
0.158921 6.19287e+021
0.165731 5.9286e+021
0.172533 5.67927e+021
0.179328 5.44387e+021
0.186114 5.22149e+021
0.192891 5.01129e+021
0.199661 4.81248e+021
0.206423 4.62432e+021
0.213176 4.44612e+021
0.219922 4.27727e+021
0.226659 4.11717e+021
0.233388 3.96527e+021
0.240109 3.82107e+021
0.246822 3.68409e+021
0.253527 3.5539e+021
0.260224 3.43009e+021
0.266913 3.31228e+021
0.273594 3.2001e+021
0.280267 3.09324e+021
0.286931 2.99138e+021
0.293588 2.89424e+021
0.300237 2.80154e+021
0.306878 2.71304e+021
0.313511 2.62851e+021
0.320136 2.54771e+021
0.326753 2.47046e+021
0.333362 2.39655e+021
0.339963 2.32582e+021
0.346556 2.25808e+021
0.353141 2.19318e+021
0.359718 2.13097e+021
0.366288 2.07132e+021
0.372849 2.0141e+021
0.379403 1.95917e+021
0.385949 1.90643e+021
0.392487 1.85577e+021
0.399017 1.80709e+021
0.405539 1.76028e+021
0.412054 1.71526e+021
0.41856 1.67195e+021
0.425059 1.63026e+021
0.43155 1.59011e+021
0.438033 1.55144e+021
0.444509 1.51418e+021
0.450976 1.47826e+021
0.457436 1.44362e+021
0.463889 1.41021e+021
0.470333 1.37797e+021
0.47677 1.34685e+021
0.483198 1.3168e+021
0.48962 1.28777e+021
0.496033 1.25972e+021
0.502439 1.23261e+021
0.508837 1.20641e+021
0.515228 1.18106e+021
0.52161 1.15654e+021
0.527985 1.13281e+021
0.534353 1.10985e+021
0.540713 1.08761e+021
0.547065 1.06608e+021
0.553409 1.04521e+021
